Time,4 Pump A,3 Pump A,4 Switch A,3 Switch A,4 Pump B,3 Pump B,4 Switch B,3 Switch B,40K Diode,4K Diode 
1674666617.1178577,0.53225,0.5326876,0.53225,0.51775,0.5335,0.5208125,0.5335626,0.53375,0.5695894,0.5657596 
1674666627.1521091,0.5324375,0.532875,0.53225,0.5180625,0.533625,0.520875,0.5336875,0.533875,0.5695867,0.565753 
1674666637.1849768,0.5325,0.533,0.5324375,0.518,0.5335,0.5208125,0.533625,0.533875,0.5695911,0.565764 
1674666647.2056983,0.5325,0.533,0.5324375,0.5179376,0.5335626,0.5209375,0.53375,0.5339375,0.5695933,0.5657598 
1674666657.2398756,0.5325,0.533125,0.5324375,0.5180625,0.5334375,0.5208125,0.53375,0.5339375,0.5695911,0.5657671 
1674666667.2602396,0.532375,0.533125,0.532375,0.5180625,0.5334375,0.520875,0.53375,0.533875,0.5695813,0.5657405 
1674666677.2937653,0.5324375,0.5329375,0.5324375,0.518,0.5335,0.5208125,0.53375,0.5339375,0.569583,0.5657439 
1674666687.320723,0.5324375,0.53275,0.5324375,0.518,0.5335,0.520875,0.53375,0.5339375,0.5695994,0.5657559 
1674666697.340507,0.5321875,0.5326876,0.5323125,0.5179376,0.5335626,0.5208125,0.53375,0.533875,0.5695818,0.5657654 
1674666707.3733854,0.5326876,0.5329375,0.5326876,0.5181875,0.5336875,0.521,0.533875,0.5340625,0.5695945,0.5657676 
1674666717.3952377,0.5326876,0.5330625,0.5326876,0.5183125,0.5336875,0.5209375,0.533875,0.5340625,0.5695994,0.5657618 
1674666727.4148746,0.532625,0.533125,0.532625,0.5181875,0.533625,0.5209375,0.533875,0.534,0.5695996,0.5657681 
1674666737.447766,0.532625,0.533125,0.5325625,0.5181875,0.5336875,0.5209375,0.5338125,0.534,0.5695923,0.5657698 
1674666747.467418,0.5326876,0.53325,0.532625,0.51825,0.533625,0.520875,0.53375,0.534,0.569592,0.5657683 
1674666757.486945,0.532625,0.533,0.5325,0.5181875,0.533625,0.5209375,0.53375,0.5339375,0.5695798,0.5657161 
1674666767.5199468,0.532375,0.5329375,0.5323125,0.517875,0.5335,0.5208125,0.533625,0.533875,0.5695753,0.5657437 
1674666777.5532541,0.532125,0.5326876,0.5320625,0.5175625,0.533125,0.5205,0.533375,0.533625,0.5695801,0.5657219 
1674666787.580815,0.532125,0.5325625,0.532,0.5175625,0.5331875,0.520625,0.533375,0.533625,0.569566,0.5657073 
1674666797.6128538,0.532,0.532375,0.5319376,0.5175,0.5331875,0.5205626,0.533375,0.5335,0.569562,0.5656971 
1674666807.6328743,0.5318126,0.53225,0.531875,0.51725,0.533125,0.5205,0.5333125,0.5334375,0.5695708,0.5656905 
1674666817.647257,0.5319376,0.5321875,0.53175,0.5173125,0.5330625,0.5203125,0.53325,0.5333125,0.5695633,0.5656868 
1674666827.6658895,0.5321875,0.5324375,0.531875,0.517375,0.533125,0.5205,0.5333125,0.5334375,0.5695725,0.5656817 
1674666837.6861804,0.532125,0.5324375,0.5319376,0.5175,0.533125,0.5205626,0.53325,0.5335,0.5695535,0.565688 
1674666847.7056484,0.5321875,0.5325,0.532,0.517625,0.533125,0.5205626,0.533375,0.5335,0.5695782,0.5656949 
1674666857.7196796,0.532125,0.5325,0.532125,0.517625,0.5333125,0.5206875,0.5335,0.533625,0.5695784,0.5657349 
1674666867.73118,0.5323125,0.5326876,0.5321875,0.5176875,0.533375,0.5206875,0.5335,0.5336875,0.5695867,0.5657532 
1674666877.747085,0.53225,0.5329375,0.532375,0.5178125,0.5334375,0.5208125,0.533625,0.53375,0.5695798,0.565743 
1674666887.7671409,0.5323125,0.5330625,0.5324375,0.5179376,0.5335626,0.52075,0.5336875,0.5338125,0.5695872,0.5657473 
1674666897.794184,0.532375,0.532875,0.5323125,0.5179376,0.5335,0.5208125,0.533625,0.5339375,0.5695918,0.5657657 
1674666907.8265977,0.5325,0.533,0.532375,0.5181875,0.5336875,0.5209375,0.53375,0.5340625,0.5695938,0.5657696 
1674666917.8598554,0.53275,0.533,0.532625,0.5181875,0.5336875,0.5210626,0.5338125,0.5340625,0.569593,0.5657681 
1674666927.893873,0.5326876,0.533125,0.532625,0.5181875,0.5336875,0.5210626,0.533875,0.5340625,0.5695835,0.5657702 
1674666937.9217138,0.532875,0.53325,0.5328125,0.518375,0.5336875,0.521125,0.5339375,0.534125,0.5696021,0.5657661 
1674666947.9540906,0.53275,0.53325,0.53275,0.5181875,0.533625,0.521,0.5338125,0.5340625,0.5695879,0.5657576 
1674666957.9881108,0.5328125,0.5333125,0.5328125,0.5183125,0.53375,0.521125,0.5339375,0.5341875,0.5696043,0.5657635 
1674666968.0155873,0.53275,0.5331875,0.532625,0.5181875,0.533625,0.520875,0.53375,0.534,0.5695916,0.5657637 
1674666978.0505545,0.532625,0.5330625,0.5325625,0.5181875,0.533625,0.5209375,0.5338125,0.534,0.5695913,0.5657669 
1674666988.0846605,0.5325,0.533,0.5325625,0.5178125,0.5335626,0.5208125,0.53375,0.5339375,0.5695889,0.565773 
1674666998.1191254,0.5325625,0.533,0.5325,0.5179376,0.533625,0.520875,0.5338125,0.5340625,0.5695974,0.5657735 
1674667008.1545372,0.5326876,0.5330625,0.532625,0.5181875,0.533625,0.5209375,0.533875,0.5340625,0.5695952,0.5657769 
1674667018.1834128,0.5315625,0.5321875,0.5315625,0.517125,0.5328125,0.52025,0.533125,0.5331875,0.5695506,0.5656934 
1674667028.2042525,0.53175,0.5323125,0.5318126,0.5173125,0.533,0.5203125,0.533125,0.5333125,0.5695579,0.5656887 
1674667038.238052,0.5315001,0.532,0.5315625,0.5170626,0.5328125,0.5201875,0.533,0.533125,0.5695564,0.5656863 
1674667048.2722127,0.5314375,0.532,0.5314375,0.516875,0.5328125,0.5200625,0.5329375,0.533125,0.5695667,0.5656848 
1674667058.3052695,0.5314375,0.532,0.5315625,0.5170626,0.532875,0.5201875,0.533,0.5331875,0.5695708,0.5656885 
1674667068.332872,0.5315001,0.532125,0.5316875,0.5173125,0.532875,0.5201875,0.533,0.53325,0.5695691,0.5656914 
1674667078.3657463,0.5318126,0.5323125,0.531875,0.5173125,0.533,0.5201875,0.5330625,0.53325,0.5695708,0.5656917 
1674667088.3989885,0.53175,0.532375,0.53175,0.5174375,0.533,0.5203125,0.5331875,0.5333125,0.5695749,0.5656956 
1674667098.431723,0.531875,0.532375,0.5319376,0.5175,0.533,0.5203125,0.533125,0.533375,0.5695723,0.5656998 
1674667108.4625401,0.531875,0.53225,0.5318126,0.5174375,0.533,0.5203125,0.5330625,0.53325,0.5695713,0.565678 
1674667118.49152,0.5319376,0.5325,0.5320625,0.517375,0.5330625,0.5205,0.5331875,0.533375,0.569573,0.5656878 
1674667128.525092,0.532,0.5324375,0.5319376,0.5173125,0.5330625,0.5204375,0.5331875,0.533375,0.5695769,0.5656914 
1674667138.5523694,0.5318126,0.5324375,0.532,0.5175,0.533,0.5203125,0.5331875,0.5333125,0.5695755,0.5657039 
1674667148.5717044,0.5319376,0.5325,0.532,0.5175625,0.5329375,0.5203125,0.5331875,0.5333125,0.569573,0.5657034 
1674667158.6052027,0.5321875,0.5326876,0.532125,0.5175625,0.5329375,0.5204375,0.5333125,0.5334375,0.5695638,0.5657002 
1674667168.636368,0.5321875,0.5325,0.5321875,0.517625,0.533,0.5205,0.5333125,0.5334375,0.5695638,0.565686 
1674667178.6566546,0.5324375,0.5326876,0.5323125,0.51775,0.53325,0.5206875,0.5334375,0.533625,0.5695738,0.56571 
1674667188.6893353,0.5320625,0.5324375,0.532,0.5175625,0.533125,0.520625,0.5333125,0.5335,0.5695769,0.5656868 
1674667198.721358,0.532,0.5325,0.532,0.5175625,0.5330625,0.520625,0.5331875,0.5335,0.5695647,0.5656905 
1674667208.7412996,0.532,0.5325,0.532,0.5174375,0.533125,0.5205626,0.53325,0.5334375,0.5695786,0.5656992 
1674667218.761862,0.5316875,0.5323125,0.5319376,0.5173125,0.5329375,0.5203125,0.533125,0.53325,0.5695743,0.5656824 
1674667228.7936738,0.5318126,0.532375,0.531875,0.5174375,0.5330625,0.5204375,0.5331875,0.533375,0.5695762,0.5656858 
1674667238.8265457,0.5319376,0.5325625,0.532,0.5175,0.5329375,0.5203125,0.533125,0.533375,0.5695642,0.565688 
1674667248.8464859,0.53175,0.532375,0.531875,0.5173125,0.532875,0.5201875,0.533,0.53325,0.569562,0.5656829 
1674667258.8657207,0.53175,0.53225,0.53175,0.5171875,0.5329375,0.5201875,0.533,0.53325,0.569565,0.56568 
1674667268.885891,0.5318126,0.5321875,0.53175,0.5173125,0.5329375,0.5203125,0.5331875,0.5334375,0.5695743,0.5657002 
1674667278.9171062,0.532,0.532375,0.532,0.5174375,0.533,0.5204375,0.5331875,0.5334375,0.5695601,0.5656939 
1674667288.9349995,0.5319376,0.532375,0.532,0.5174375,0.533,0.5203125,0.5331875,0.533375,0.5695669,0.5656856 
1674667298.9664576,0.532125,0.5325,0.532125,0.5175,0.533,0.520375,0.53325,0.533375,0.5695622,0.5656851 
1674667308.996995,0.53225,0.5325625,0.5321875,0.5175,0.5331875,0.5205,0.533375,0.5335,0.569576,0.5656831 
1674667319.008496,0.532,0.5320625,0.5319376,0.517375,0.5330625,0.5205,0.533125,0.5333125,0.569573,0.5656856 
1674667329.0355222,0.531875,0.5321875,0.5316875,0.5173125,0.533,0.520375,0.533125,0.5333125,0.5695693,0.5656924 
1674667339.054777,0.5319376,0.5323125,0.531875,0.5175,0.533125,0.5205,0.533125,0.5334375,0.5695686,0.5657002 
1674667349.0870962,0.532,0.532375,0.531875,0.5174375,0.533,0.5204375,0.5331875,0.5334375,0.569576,0.5656868 
1674667359.1214395,0.5318126,0.5323125,0.5316875,0.51725,0.533,0.520375,0.5331875,0.533375,0.5695798,0.5656927 
1674667369.142019,0.531875,0.53225,0.5316875,0.517125,0.533,0.5204375,0.5331875,0.533375,0.5695728,0.5656909 
1674667379.1743383,0.5319376,0.53225,0.5318126,0.51725,0.533,0.5205,0.53325,0.5334375,0.5695769,0.5657027 
1674667389.207278,0.532,0.5323125,0.5319376,0.5173125,0.533125,0.5205,0.5331875,0.5333125,0.5695872,0.5656985 
1674667399.2406173,0.5319376,0.53225,0.53175,0.5173125,0.5330625,0.5204375,0.533125,0.533375,0.5695667,0.565701 
1674667409.275518,0.53175,0.5323125,0.5315625,0.517125,0.533,0.5204375,0.5331875,0.5334375,0.5695704,0.5656963 
1674667419.3092775,0.531625,0.5321875,0.531625,0.51725,0.5330625,0.5203125,0.533125,0.5333125,0.569572,0.5656917 
1674667429.3435123,0.5315625,0.532125,0.531625,0.5170626,0.5328125,0.5201875,0.5330625,0.5333125,0.5695698,0.5656882 
1674667439.3783484,0.5319376,0.5323125,0.5316875,0.5171875,0.532875,0.52025,0.533125,0.53325,0.5695718,0.5656807 
1674667449.412081,0.531875,0.53225,0.5316875,0.5171875,0.5329375,0.52025,0.5330625,0.5333125,0.5695679,0.5656865 
1674667459.4460106,0.5321875,0.5325625,0.532125,0.5175,0.5331875,0.5205626,0.533375,0.5335626,0.569572,0.5656965 
1674667469.4813924,0.532125,0.5325625,0.5319376,0.517375,0.5330625,0.5205,0.533125,0.5335,0.5695784,0.5656809 
1674667479.510201,0.5318126,0.5325625,0.532,0.5173125,0.533,0.520375,0.533125,0.533375,0.5695615,0.5656902 
1674667489.5317206,0.532125,0.532625,0.5320625,0.517625,0.533,0.5204375,0.5331875,0.5335626,0.5695816,0.5656963 
1674667499.553556,0.5319376,0.5323125,0.5319376,0.5174375,0.532875,0.52025,0.5330625,0.5333125,0.5695672,0.5656919 
1674667509.574398,0.5316875,0.532125,0.531375,0.5173125,0.5329375,0.5201875,0.5330625,0.53325,0.5695611,0.5656611 
1674667519.595489,0.53175,0.5323125,0.5316875,0.5174375,0.5330625,0.520375,0.5331875,0.533375,0.5695613,0.5656814 
1674667529.6294284,0.532,0.5323125,0.5318126,0.517375,0.533125,0.520375,0.53325,0.5334375,0.5695689,0.5656982 
1674667539.6634417,0.5321875,0.5325625,0.5319376,0.517625,0.53325,0.5205626,0.5334375,0.533625,0.5695539,0.5656433 
1674667549.6925797,0.5323125,0.5328125,0.532,0.5178125,0.5333125,0.520625,0.5335,0.5336875,0.5695547,0.565678 
1674667559.725702,0.5325625,0.532875,0.532375,0.518,0.533625,0.5208125,0.53375,0.5339375,0.5695808,0.5657125 
1674667569.758901,0.5326876,0.5330625,0.532625,0.5180625,0.533625,0.521,0.5338125,0.534,0.5695962,0.565731 
1674667579.779397,0.532625,0.5331875,0.5324375,0.5180625,0.5335626,0.520875,0.53375,0.533875,0.5695918,0.5657327 
1674667589.798877,0.5325625,0.532875,0.53225,0.518,0.5335,0.5208125,0.5336875,0.5338125,0.5695984,0.5657286 
1674667599.8175852,0.532375,0.5328125,0.5321875,0.51775,0.5335626,0.5209375,0.5336875,0.533875,0.5695755,0.565719 
1674667609.8364232,0.5321875,0.5326876,0.532125,0.517625,0.5333125,0.5206875,0.5335,0.5336875,0.5695339,0.5656128 
1674667619.8557804,0.5320625,0.5325,0.532,0.5175625,0.5333125,0.5206875,0.5335,0.5335626,0.5694783,0.5655589 
1674667629.888814,0.532,0.5325625,0.531875,0.517625,0.53325,0.5206875,0.5334375,0.5335626,0.5694739,0.565531 
1674667639.9086442,0.53175,0.5323125,0.53175,0.51725,0.533,0.5204375,0.5333125,0.5334375,0.5694624,0.5655081 
1674667649.9282155,0.5316875,0.53225,0.53175,0.5171875,0.5330625,0.5203125,0.53325,0.5333125,0.5694392,0.5654861 
1674667659.9609842,0.5318126,0.532375,0.531625,0.5171875,0.533125,0.5205,0.53325,0.5334375,0.5694258,0.5654597 
1674667669.9948723,0.531875,0.5324375,0.53175,0.5173125,0.533125,0.5205,0.5333125,0.5334375,0.5694175,0.5654475 
1674667680.0229957,0.5319376,0.532375,0.53175,0.5173125,0.5331875,0.5204375,0.5333125,0.5334375,0.5694275,0.5654507 
1674667690.0559928,0.5318126,0.5324375,0.53175,0.5173125,0.5331875,0.5205626,0.533375,0.5335,0.5694253,0.56545 
1674667700.0830503,0.53225,0.5325625,0.532,0.517625,0.53325,0.520625,0.5334375,0.5335626,0.5694483,0.565461 
1674667710.1157806,0.532125,0.5325,0.5318126,0.5175625,0.5331875,0.5205,0.533375,0.5335,0.5694275,0.5654456 
1674667720.1483808,0.53225,0.532625,0.532,0.5176875,0.533375,0.5206875,0.5335,0.53375,0.5694614,0.5654805 
1674667730.1680665,0.5321875,0.532625,0.532125,0.51775,0.5334375,0.52075,0.533625,0.53375,0.5694761,0.5655464 
1674667740.2015047,0.532125,0.5324375,0.5318126,0.5175625,0.533375,0.520625,0.5335626,0.53375,0.5694798,0.5655599 
1674667750.2329695,0.532,0.5324375,0.53175,0.5174375,0.533375,0.520625,0.5335626,0.5336875,0.5694832,0.5655503 
1674667760.2607825,0.5320625,0.5325,0.531875,0.5175625,0.533375,0.5206875,0.5335626,0.53375,0.5694888,0.5655662 
1674667770.2935467,0.532125,0.5325625,0.532,0.517625,0.5333125,0.5205626,0.5335,0.533625,0.5694842,0.5655632 
1674667780.325976,0.5321875,0.532625,0.5319376,0.517625,0.533375,0.5206875,0.533625,0.53375,0.569469,0.5655461 
1674667790.358844,0.5323125,0.53275,0.5320625,0.5174375,0.53325,0.520625,0.5335,0.53375,0.5694768,0.5655198 
1674667800.3770754,0.5324375,0.5328125,0.53225,0.5175,0.5334375,0.5206875,0.5335626,0.53375,0.5694827,0.5655479 
1674667810.3963935,0.53225,0.532625,0.532,0.5175,0.533375,0.5206875,0.5335626,0.53375,0.5694819,0.5655499 
1674667820.4281802,0.532,0.5325625,0.531875,0.5175,0.53325,0.5206875,0.5335,0.5336875,0.569478,0.5655461 
1674667830.455993,0.5320625,0.532625,0.5318126,0.5175625,0.5333125,0.52075,0.533625,0.533875,0.5694744,0.5655486 
1674667840.4900641,0.5318126,0.532375,0.531625,0.5171875,0.5331875,0.5205626,0.533375,0.5335626,0.5694756,0.5655391 
1674667850.5233016,0.532125,0.532625,0.5319376,0.5174375,0.5333125,0.52075,0.5335,0.533625,0.5694869,0.5655479 
1674667860.5566177,0.532125,0.5325,0.5320625,0.5174375,0.53325,0.5206875,0.5334375,0.533625,0.5695291,0.5655984 
1674667870.5771306,0.53175,0.53225,0.53175,0.517375,0.533125,0.5204375,0.53325,0.533375,0.5695428,0.5656421 
1674667880.6096578,0.53175,0.5323125,0.53175,0.517375,0.5330625,0.5205,0.5333125,0.533375,0.5695515,0.5656553 
1674667890.6303437,0.5316875,0.532125,0.531625,0.517125,0.5329375,0.5204375,0.533125,0.533375,0.5695589,0.5656614 
1674667900.6476336,0.5315001,0.532,0.5315625,0.5170626,0.5328125,0.520375,0.5330625,0.533125,0.5695642,0.5656639 
1674667910.666882,0.5316875,0.532,0.53175,0.5171875,0.533,0.5203125,0.533125,0.5333125,0.569566,0.5656693 
1674667920.6998503,0.5315001,0.5320625,0.53175,0.51725,0.5328125,0.5203125,0.5330625,0.5333125,0.5695613,0.56567 
1674667930.7206438,0.5315001,0.531875,0.53175,0.517125,0.5329375,0.5201875,0.5330625,0.5333125,0.5695622,0.5656585 
1674667940.7544537,0.53175,0.5321875,0.5318126,0.517375,0.5329375,0.5204375,0.533125,0.5334375,0.5695689,0.5656641 
1674667950.7892623,0.531375,0.531875,0.531375,0.5171875,0.5328125,0.5201875,0.533,0.5331875,0.569565,0.5656555 
1674667960.8237042,0.531375,0.5319376,0.5314375,0.5171875,0.532875,0.52025,0.533,0.53325,0.5695574,0.5656592 
1674667970.8502364,0.531625,0.5320625,0.531625,0.5171875,0.5329375,0.5204375,0.533125,0.533375,0.5695552,0.5656572 
1674667980.8854542,0.531625,0.53225,0.5316875,0.5173125,0.5329375,0.5204375,0.5330625,0.53325,0.5695698,0.5656621 
1674667990.9182322,0.5315001,0.532,0.5315001,0.51725,0.5328125,0.5201875,0.533,0.53325,0.5695674,0.5656531 
1674668000.9530385,0.53125,0.53175,0.531375,0.517,0.532875,0.5201875,0.5329375,0.533125,0.5695686,0.5656512 
1674668010.9883034,0.5315001,0.53225,0.531375,0.51725,0.5330625,0.5204375,0.5331875,0.5334375,0.5695625,0.5656582 
1674668021.022125,0.53175,0.5325,0.531625,0.517375,0.5330625,0.520375,0.5331875,0.5335626,0.5695801,0.5656763 
1674668031.055409,0.5319376,0.532625,0.5318126,0.5175,0.5331875,0.5205,0.533375,0.533625,0.5695606,0.5656548 
1674668041.089137,0.532125,0.532625,0.5323125,0.517625,0.5333125,0.520625,0.5335,0.5336875,0.5695496,0.5656546 
1674668051.1238678,0.5319376,0.5325625,0.5319376,0.5174375,0.5333125,0.5205626,0.5335,0.533625,0.5695134,0.5655801 
1674668061.1571748,0.532,0.5325625,0.5320625,0.5175625,0.533375,0.520625,0.533625,0.5338125,0.5695103,0.5655718 
1674668071.1912382,0.5320625,0.5326876,0.532125,0.5175625,0.533375,0.52075,0.5336875,0.533875,0.5694954,0.565565 
1674668081.224803,0.532125,0.53275,0.5321875,0.5176875,0.5334375,0.5208125,0.533625,0.5338125,0.56949,0.5655564 
1674668091.2581046,0.532125,0.5326876,0.5318126,0.517625,0.533375,0.52075,0.5335626,0.53375,0.5694876,0.5655477 
1674668101.278423,0.5316875,0.5323125,0.5315625,0.517375,0.5331875,0.5205,0.5333125,0.5335,0.5694851,0.5655499 
1674668111.3113596,0.531625,0.5323125,0.5315001,0.51725,0.5331875,0.5205,0.5333125,0.5335,0.5694902,0.5655381 
1674668121.3313344,0.531875,0.532375,0.5316875,0.5171875,0.53325,0.5205,0.533375,0.5335626,0.5694966,0.5655484 
1674668131.364517,0.532125,0.5324375,0.5318126,0.5174375,0.53325,0.520625,0.5334375,0.533625,0.5694888,0.5655574 
1674668141.393842,0.5320625,0.532375,0.5318126,0.5174375,0.5333125,0.5206875,0.5334375,0.533625,0.5694847,0.5655525 
1674668151.4139092,0.531875,0.532375,0.53175,0.5174375,0.53325,0.5205626,0.5333125,0.5335626,0.5694822,0.5655486 
1674668161.446819,0.532,0.5324375,0.5318126,0.5176875,0.533375,0.52075,0.5335,0.5336875,0.5694866,0.5655515 
1674668171.480589,0.5321875,0.5325625,0.532,0.5175625,0.533375,0.520625,0.5335626,0.53375,0.5694847,0.5655366 
1674668181.5144882,0.5320625,0.532375,0.531875,0.5173125,0.5331875,0.5204375,0.533375,0.5335626,0.5694907,0.5655432 
1674668191.5474205,0.5318126,0.5325,0.5318126,0.51725,0.5331875,0.5205,0.533375,0.5334375,0.5694837,0.565531 
1674668201.580446,0.53175,0.53225,0.5316875,0.5171875,0.53325,0.5205626,0.533375,0.5335,0.5695071,0.5655811 
1674668211.6133335,0.5319376,0.5325,0.531875,0.5175,0.533375,0.520625,0.5334375,0.533625,0.5695181,0.5655984 
1674668221.647497,0.5323125,0.53275,0.5323125,0.5176875,0.5334375,0.5208125,0.5335626,0.53375,0.5695567,0.5656724 
1674668231.6827953,0.5323125,0.53275,0.5321875,0.51775,0.5333125,0.52075,0.5335,0.53375,0.5695749,0.5656951 
1674668241.702385,0.532375,0.532625,0.532125,0.5178125,0.5333125,0.5205626,0.5334375,0.533625,0.5695962,0.5657034 
1674668251.733939,0.53225,0.5326876,0.5321875,0.51775,0.5333125,0.52075,0.533625,0.53375,0.5695977,0.5657303 
1674668261.7685614,0.532125,0.5326876,0.532125,0.51775,0.5333125,0.52075,0.5335,0.5336875,0.5695974,0.5657322 
1674668271.8027816,0.53225,0.532875,0.5321875,0.517875,0.533375,0.52075,0.5336875,0.53375,0.5696006,0.5657244 
1674668281.826951,0.532125,0.5326876,0.5321875,0.517625,0.5333125,0.52075,0.5335626,0.533625,0.5695989,0.5657237 
1674668291.861087,0.5320625,0.5326876,0.532,0.517625,0.5331875,0.5205626,0.5335,0.5335626,0.5695858,0.5657373 
1674668301.8876767,0.532125,0.532625,0.532125,0.51775,0.53325,0.520625,0.5335,0.5336875,0.5695923,0.56571 
1674668311.9094238,0.5320625,0.5326876,0.532125,0.517625,0.53325,0.520625,0.5334375,0.5336875,0.5695791,0.5656968 
1674668321.94263,0.5321875,0.53275,0.532125,0.5176875,0.5333125,0.520625,0.533375,0.5336875,0.5695903,0.5657229 
1674668331.9709532,0.5324375,0.5328125,0.5323125,0.5178125,0.5334375,0.52075,0.5335626,0.5338125,0.5695958,0.5657308 
1674668341.9966025,0.5323125,0.532875,0.53225,0.51775,0.533375,0.5208125,0.533625,0.5338125,0.5695965,0.5657415 
1674668352.030858,0.5321875,0.5326876,0.5323125,0.517875,0.5334375,0.520875,0.5336875,0.5338125,0.5696021,0.5657381 
1674668362.0647845,0.532375,0.5328125,0.532375,0.517875,0.5334375,0.5208125,0.5336875,0.5338125,0.5695952,0.5657207 
1674668372.0979621,0.5325625,0.5328125,0.5325,0.517875,0.5334375,0.520875,0.5336875,0.5339375,0.569592,0.565731 
1674668382.1308086,0.5325,0.53275,0.5323125,0.517875,0.5335,0.5208125,0.5336875,0.533875,0.5695935,0.5657405 
1674668392.1507282,0.532625,0.5329375,0.532375,0.5181875,0.5335626,0.520875,0.53375,0.534,0.569586,0.565709 
1674668402.171226,0.5319376,0.532375,0.5320625,0.5174375,0.5330625,0.5205626,0.5333125,0.533625,0.569586,0.5657051 
1674668412.1908042,0.53175,0.5320625,0.531875,0.5171875,0.533,0.5204375,0.53325,0.5334375,0.5695772,0.565668 
1674668422.2252817,0.53175,0.5321875,0.531875,0.51725,0.5330625,0.5204375,0.5331875,0.5334375,0.5695698,0.565658 
1674668432.2466927,0.531625,0.532125,0.5318126,0.517125,0.5329375,0.52025,0.5330625,0.53325,0.5695753,0.5656553 
1674668442.2814028,0.5316875,0.53225,0.53175,0.5170626,0.532875,0.52025,0.5330625,0.5331875,0.5695728,0.5656502 
1674668452.3030672,0.53175,0.53225,0.5319376,0.51725,0.5329375,0.5203125,0.533,0.53325,0.5695608,0.5656485 
1674668462.3315825,0.531875,0.532375,0.5318126,0.517375,0.5329375,0.5204375,0.533125,0.533375,0.5695677,0.5656404 
1674668472.3528678,0.531875,0.532125,0.5319376,0.5171875,0.5330625,0.520375,0.5331875,0.533375,0.5695747,0.5656563 
1674668482.3873577,0.531625,0.532,0.5315625,0.5169375,0.5329375,0.520375,0.5330625,0.5333125,0.5695689,0.565656 
1674668492.408691,0.531875,0.5321875,0.53175,0.5171875,0.533,0.5204375,0.53325,0.5334375,0.5695655,0.5656648 
1674668502.441095,0.531875,0.5323125,0.531625,0.517375,0.5330625,0.520375,0.533375,0.5335,0.5695828,0.5656748 
1674668512.4711742,0.532,0.5325,0.5319376,0.5175,0.53325,0.520625,0.5335,0.5336875,0.5695779,0.565686 
1674668522.4925575,0.5323125,0.5328125,0.532125,0.517625,0.5333125,0.5208125,0.5336875,0.5338125,0.5695867,0.565688 
1674668532.5123422,0.5324375,0.532875,0.53225,0.517875,0.533375,0.52075,0.533625,0.53375,0.5696011,0.5657068 
1674668542.5323813,0.532375,0.5328125,0.53225,0.5178125,0.5334375,0.52075,0.5335626,0.5338125,0.5696077,0.5657297 
1674668552.5518267,0.5324375,0.5328125,0.532375,0.51775,0.5335626,0.520875,0.533625,0.5338125,0.5696109,0.5657444 
1674668562.57126,0.5324375,0.532875,0.5323125,0.5175625,0.5334375,0.5206875,0.533625,0.53375,0.569595,0.565717 
1674668572.602725,0.532,0.5325625,0.5321875,0.5175625,0.5335,0.5206875,0.5335,0.53375,0.5696053,0.565721 
1674668582.6368153,0.5323125,0.5328125,0.53225,0.5179376,0.5334375,0.520875,0.533625,0.5338125,0.5696045,0.5657324 
1674668592.6648479,0.5323125,0.5328125,0.53225,0.517875,0.533375,0.520875,0.5335626,0.53375,0.5696245,0.5657339 
1674668602.6988893,0.5323125,0.5329375,0.5324375,0.5179376,0.533375,0.5208125,0.533625,0.5338125,0.5696204,0.5657351 
1674668612.7268991,0.5326876,0.533125,0.532625,0.5180625,0.533625,0.5209375,0.53375,0.5339375,0.5696216,0.5657483 
1674668622.760607,0.5325625,0.5330625,0.5325625,0.5180625,0.533625,0.520875,0.53375,0.5339375,0.5696089,0.5657442 
1674668632.792768,0.5325,0.532875,0.5324375,0.518,0.5335,0.5208125,0.533625,0.5338125,0.5696206,0.5657339 
1674668642.827216,0.532625,0.5329375,0.532375,0.5179376,0.533625,0.5209375,0.5336875,0.533875,0.5696194,0.565743 
1674668652.8613155,0.532375,0.5325625,0.5321875,0.517625,0.5333125,0.5205626,0.5334375,0.533625,0.569592,0.5657166 
1674668662.8887644,0.532,0.5325,0.532125,0.5175,0.5333125,0.5205626,0.533375,0.5335626,0.5696155,0.5657259 
1674668672.9220283,0.532125,0.5325625,0.532125,0.5178125,0.533375,0.5205626,0.5335,0.533625,0.5696072,0.5657391 
1674668682.9499793,0.53225,0.5326876,0.5320625,0.5178125,0.533375,0.5206875,0.5335,0.5336875,0.5696072,0.5657415 
1674668692.9832802,0.5321875,0.5324375,0.532,0.51775,0.5331875,0.520625,0.5333125,0.5335626,0.5695945,0.5657034 
1674668703.016183,0.531875,0.53225,0.5316875,0.5175,0.533,0.5203125,0.533125,0.533375,0.5695982,0.5656795 
1674668713.0440598,0.532,0.53225,0.531875,0.5175625,0.5330625,0.5204375,0.5331875,0.5334375,0.5695928,0.5656865 
1674668723.0779238,0.5319376,0.5324375,0.5319376,0.5175625,0.533,0.5204375,0.5331875,0.5334375,0.5695901,0.5656793 
1674668733.1051824,0.532,0.532375,0.531875,0.5174375,0.533,0.5203125,0.533125,0.5333125,0.5695791,0.565686 
1674668743.137629,0.5320625,0.5325625,0.5320625,0.5175,0.5330625,0.5205,0.53325,0.5335,0.569593,0.5656907 
1674668753.157703,0.5319376,0.532375,0.532,0.5175,0.5330625,0.5203125,0.53325,0.533375,0.5695891,0.5656809 
